JOBS: 
Id = 0, Burst Time = 29, Remaining Time = 29, Priority = 6
JOB ID = 973, re-start time = 26457, End time = 26470, PRIORITY = 4
JOB ID = 1, Start time = 26470, Remaining time = 48, PRIORITY = 5
JOB ID = 2, Start time = 26495, End time = 26519, PRIORITY = 5
JOB ID = 14, Start time = 26519, Remaining time = 67, PRIORITY = 5
JOB ID = 30, Start time = 26544, End time = 26560, PRIORITY = 5
JOB ID = 32, Start time = 26560, Remaining time = 59, PRIORITY = 5
JOB ID = 35, Start time = 26585, End time = 26586, PRIORITY = 5
JOB ID = 36, Start time = 26586, End time = 26596, PRIORITY = 5
JOB ID = 63, Start time = 26596, Remaining time = 69, PRIORITY = 5
JOB ID = 67, Start time = 26621, Remaining time = 63, PRIORITY = 5
JOB ID = 74, Start time = 26646, Remaining time = 1, PRIORITY = 5
JOB ID = 77, Start time = 26671, Remaining time = 62, PRIORITY = 5
JOB ID = 79, Start time = 26696, Remaining time = 16, PRIORITY = 5
JOB ID = 88, Start time = 26721, Remaining time = 11, PRIORITY = 5
JOB ID = 94, Start time = 26746, Remaining time = 29, PRIORITY = 5
JOB ID = 111, Start time = 26771, Remaining time = 22, PRIORITY = 5
JOB ID = 127, Start time = 26796, Remaining time = 28, PRIORITY = 5
JOB ID = 130, Start time = 26821, Remaining time = 45, PRIORITY = 5
JOB ID = 147, Start time = 26846, Remaining time = 2, PRIORITY = 5
JOB ID = 162, Start time = 26871, End time = 26885, PRIORITY = 5
JOB ID = 176, Start time = 26885, Remaining time = 70, PRIORITY = 5
JOB ID = 184, Start time = 26910, Remaining time = 15, PRIORITY = 5
JOB ID = 188, Start time = 26935, Remaining time = 18, PRIORITY = 5
JOB ID = 191, Start time = 26960, Remaining time = 70, PRIORITY = 5
JOB ID = 216, Start time = 26985, Remaining time = 21, PRIORITY = 5
JOB ID = 239, Start time = 27010, Remaining time = 59, PRIORITY = 5
JOB ID = 244, Start time = 27035, Remaining time = 51, PRIORITY = 5
JOB ID = 254, Start time = 27060, End time = 27076, PRIORITY = 5
JOB ID = 272, Start time = 27076, End time = 27083, PRIORITY = 5
JOB ID = 308, Start time = 27083, Remaining time = 14, PRIORITY = 5
JOB ID = 315, Start time = 27108, Remaining time = 74, PRIORITY = 5
JOB ID = 324, Start time = 27133, Remaining time = 45, PRIORITY = 5
JOB ID = 332, Start time = 27158, Remaining time = 57, PRIORITY = 5
JOB ID = 336, Start time = 27183, Remaining time = 10, PRIORITY = 5
JOB ID = 349, Start time = 27208, Remaining time = 48, PRIORITY = 5
JOB ID = 353, Start time = 27233, Remaining time = 47, PRIORITY = 5
JOB ID = 360, Start time = 27258, Remaining time = 41, PRIORITY = 5
JOB ID = 364, Start time = 27283, Remaining time = 24, PRIORITY = 5
JOB ID = 376, Start time = 27308, Remaining time = 5, PRIORITY = 5
JOB ID = 391, Start time = 27333, Remaining time = 6, PRIORITY = 5
JOB ID = 401, Start time = 27358, Remaining time = 69, PRIORITY = 5
JOB ID = 414, Start time = 27383, End time = 27399, PRIORITY = 5
JOB ID = 428, Start time = 27399, Remaining time = 64, PRIORITY = 5
JOB ID = 437, Start time = 27424, End time = 27425, PRIORITY = 5
JOB ID = 438, Start time = 27425, Remaining time = 25, PRIORITY = 5
JOB ID = 443, Start time = 27450, Remaining time = 46, PRIORITY = 5
JOB ID = 459, Start time = 27475, Remaining time = 45, PRIORITY = 5
JOB ID = 466, Start time = 27500, Remaining time = 18, PRIORITY = 5
JOB ID = 467, Start time = 27525, End time = 27548, PRIORITY = 5
JOB ID = 486, Start time = 27548, Remaining time = 56, PRIORITY = 5
JOB ID = 488, Start time = 27573, Remaining time = 44, PRIORITY = 5
JOB ID = 489, Start time = 27598, Remaining time = 69, PRIORITY = 5
JOB ID = 495, Start time = 27623, Remaining time = 18, PRIORITY = 5
JOB ID = 496, Start time = 27648, Remaining time = 35, PRIORITY = 5
JOB ID = 529, Start time = 27673, Remaining time = 14, PRIORITY = 5
JOB ID = 539, Start time = 27698, Remaining time = 13, PRIORITY = 5
JOB ID = 544, Start time = 27723, Remaining time = 2, PRIORITY = 5
JOB ID = 545, Start time = 27748, Remaining time = 70, PRIORITY = 5
JOB ID = 548, Start time = 27773, Remaining time = 72, PRIORITY = 5
JOB ID = 568, Start time = 27798, End time = 27815, PRIORITY = 5
JOB ID = 579, Start time = 27815, Remaining time = 31, PRIORITY = 5
JOB ID = 617, Start time = 27840, End time = 27854, PRIORITY = 5
JOB ID = 618, Start time = 27854, Remaining time = 44, PRIORITY = 5
JOB ID = 633, Start time = 27879, Remaining time = 20, PRIORITY = 5
JOB ID = 644, Start time = 27904, End time = 27910, PRIORITY = 5
JOB ID = 648, Start time = 27910, Remaining time = 15, PRIORITY = 5
JOB ID = 664, Start time = 27935, Remaining time = 17, PRIORITY = 5
JOB ID = 666, Start time = 27960, Remaining time = 67, PRIORITY = 5
JOB ID = 668, Start time = 27985, Remaining time = 8, PRIORITY = 5
JOB ID = 672, Start time = 28010, End time = 28021, PRIORITY = 5
JOB ID = 691, Start time = 28021, Remaining time = 31, PRIORITY = 5
JOB ID = 695, Start time = 28046, Remaining time = 54, PRIORITY = 5
JOB ID = 711, Start time = 28071, Remaining time = 52, PRIORITY = 5
JOB ID = 728, Start time = 28096, End time = 28105, PRIORITY = 5
JOB ID = 748, Start time = 28105, Remaining time = 58, PRIORITY = 5
JOB ID = 774, Start time = 28130, Remaining time = 44, PRIORITY = 5
JOB ID = 780, Start time = 28155, Remaining time = 13, PRIORITY = 5
JOB ID = 792, Start time = 28180, End time = 28190, PRIORITY = 5
JOB ID = 801, Start time = 28190, Remaining time = 10, PRIORITY = 5
JOB ID = 829, Start time = 28215, Remaining time = 56, PRIORITY = 5
JOB ID = 848, Start time = 28240, Remaining time = 64, PRIORITY = 5
JOB ID = 857, Start time = 28265, Remaining time = 6, PRIORITY = 5
JOB ID = 875, Start time = 28290, End time = 28313, PRIORITY = 5
JOB ID = 878, Start time = 28313, Remaining time = 10, PRIORITY = 5
JOB ID = 897, Start time = 28338, Remaining time = 29, PRIORITY = 5
JOB ID = 911, Start time = 28363, Remaining time = 61, PRIORITY = 5
JOB ID = 924, Start time = 28388, Remaining time = 72, PRIORITY = 5
JOB ID = 928, Start time = 28413, Remaining time = 32, PRIORITY = 5
JOB ID = 942, Start time = 28438, End time = 28449, PRIORITY = 5
JOB ID = 954, Start time = 28449, Remaining time = 37, PRIORITY = 5
JOB ID = 977, Start time = 28474, Remaining time = 7, PRIORITY = 5
JOB ID = 993, Start time = 28499, Remaining time = 3, PRIORITY = 5
JOB ID = 1, re-start time = 28524, Remaining time = 23, PRIORITY = 5
JOB ID = 14, re-start time = 28549, Remaining time = 42, PRIORITY = 5
JOB ID = 32, re-start time = 28574, Remaining time = 34, PRIORITY = 5
JOB ID = 63, re-start time = 28599, Remaining time = 44, PRIORITY = 5
JOB ID = 67, re-start time = 28624, Remaining time = 38, PRIORITY = 5
JOB ID = 74, re-start time = 28649, End time = 28650, PRIORITY = 5
JOB ID = 77, re-start time = 28650, Remaining time = 37, PRIORITY = 5
JOB ID = 79, re-start time = 28675, End time = 28691, PRIORITY = 5
JOB ID = 88, re-start time = 28691, End time = 28702, PRIORITY = 5
JOB ID = 94, re-start time = 28702, Remaining time = 4, PRIORITY = 5
JOB ID = 111, re-start time = 28727, End time = 28749, PRIORITY = 5
JOB ID = 127, re-start time = 28749, Remaining time = 3, PRIORITY = 5
JOB ID = 130, re-start time = 28774, Remaining time = 20, PRIORITY = 5
JOB ID = 147, re-start time = 28799, End time = 28801, PRIORITY = 5
JOB ID = 176, re-start time = 28801, Remaining time = 45, PRIORITY = 5
JOB ID = 184, re-start time = 28826, End time = 28841, PRIORITY = 5
JOB ID = 188, re-start time = 28841, End time = 28859, PRIORITY = 5
JOB ID = 191, re-start time = 28859, Remaining time = 45, PRIORITY = 5
JOB ID = 216, re-start time = 28884, End time = 28905, PRIORITY = 5
JOB ID = 239, re-start time = 28905, Remaining time = 34, PRIORITY = 5
JOB ID = 244, re-start time = 28930, Remaining time = 26, PRIORITY = 5
JOB ID = 308, re-start time = 28955, End time = 28969, PRIORITY = 5
JOB ID = 315, re-start time = 28969, Remaining time = 49, PRIORITY = 5
JOB ID = 324, re-start time = 28994, Remaining time = 20, PRIORITY = 5
JOB ID = 332, re-start time = 29019, Remaining time = 32, PRIORITY = 5
JOB ID = 336, re-start time = 29044, End time = 29054, PRIORITY = 5
JOB ID = 349, re-start time = 29054, Remaining time = 23, PRIORITY = 5
JOB ID = 353, re-start time = 29079, Remaining time = 22, PRIORITY = 5
JOB ID = 360, re-start time = 29104, Remaining time = 16, PRIORITY = 5
JOB ID = 364, re-start time = 29129, End time = 29153, PRIORITY = 5
JOB ID = 376, re-start time = 29153, End time = 29158, PRIORITY = 5
JOB ID = 391, re-start time = 29158, End time = 29164, PRIORITY = 5
JOB ID = 401, re-start time = 29164, Remaining time = 44, PRIORITY = 5
JOB ID = 428, re-start time = 29189, Remaining time = 39, PRIORITY = 5
JOB ID = 438, re-start time = 29214, End time = 29239, PRIORITY = 5
JOB ID = 443, re-start time = 29239, Remaining time = 21, PRIORITY = 5
JOB ID = 459, re-start time = 29264, Remaining time = 20, PRIORITY = 5
JOB ID = 466, re-start time = 29294, End time = 29312, PRIORITY = 5
JOB ID = 486, re-start time = 29312, Remaining time = 31, PRIORITY = 5
JOB ID = 488, re-start time = 29337, Remaining time = 19, PRIORITY = 5
JOB ID = 489, re-start time = 29362, Remaining time = 44, PRIORITY = 5
JOB ID = 495, re-start time = 29387, End time = 29405, PRIORITY = 5
JOB ID = 496, re-start time = 29405, Remaining time = 10, PRIORITY = 5
JOB ID = 529, re-start time = 29430, End time = 29444, PRIORITY = 5
JOB ID = 539, re-start time = 29444, End time = 29457, PRIORITY = 5
JOB ID = 544, re-start time = 29457, End time = 29459, PRIORITY = 5
JOB ID = 545, re-start time = 29459, Remaining time = 45, PRIORITY = 5
JOB ID = 548, re-start time = 29484, Remaining time = 47, PRIORITY = 5
JOB ID = 579, re-start time = 29509, Remaining time = 6, PRIORITY = 5
JOB ID = 618, re-start time = 29534, Remaining time = 19, PRIORITY = 5
JOB ID = 633, re-start time = 29559, End time = 29579, PRIORITY = 5
JOB ID = 648, re-start time = 29579, End time = 29594, PRIORITY = 5
JOB ID = 664, re-start time = 29594, End time = 29611, PRIORITY = 5
JOB ID = 666, re-start time = 29611, Remaining time = 42, PRIORITY = 5
JOB ID = 668, re-start time = 29636, End time = 29644, PRIORITY = 5
JOB ID = 691, re-start time = 29644, Remaining time = 6, PRIORITY = 5
JOB ID = 695, re-start time = 29669, Remaining time = 29, PRIORITY = 5
JOB ID = 711, re-start time = 29694, Remaining time = 27, PRIORITY = 5
JOB ID = 748, re-start time = 29719, Remaining time = 33, PRIORITY = 5
JOB ID = 774, re-start time = 29744, Remaining time = 19, PRIORITY = 5
JOB ID = 780, re-start time = 29769, End time = 29782, PRIORITY = 5
JOB ID = 801, re-start time = 29782, End time = 29792, PRIORITY = 5
JOB ID = 829, re-start time = 29792, Remaining time = 31, PRIORITY = 5
JOB ID = 848, re-start time = 29817, Remaining time = 39, PRIORITY = 5
JOB ID = 857, re-start time = 29842, End time = 29848, PRIORITY = 5
JOB ID = 878, re-start time = 29848, End time = 29858, PRIORITY = 5
JOB ID = 897, re-start time = 29858, Remaining time = 4, PRIORITY = 5
JOB ID = 911, re-start time = 29883, Remaining time = 36, PRIORITY = 5
JOB ID = 924, re-start time = 29908, Remaining time = 47, PRIORITY = 5
JOB ID = 928, re-start time = 29933, Remaining time = 7, PRIORITY = 5
JOB ID = 954, re-start time = 29958, Remaining time = 12, PRIORITY = 5
JOB ID = 977, re-start time = 29983, End time = 29990, PRIORITY = 5
JOB ID = 993, re-start time = 29990, End time = 29993, PRIORITY = 5
JOB ID = 1, re-start time = 29993, End time = 30016, PRIORITY = 5
JOB ID = 14, re-start time = 30016, Remaining time = 17, PRIORITY = 5
JOB ID = 32, re-start time = 30041, Remaining time = 9, PRIORITY = 5
JOB ID = 63, re-start time = 30066, Remaining time = 19, PRIORITY = 5
JOB ID = 67, re-start time = 30091, Remaining time = 13, PRIORITY = 5
JOB ID = 77, re-start time = 30116, Remaining time = 12, PRIORITY = 5
JOB ID = 94, re-start time = 30141, End time = 30145, PRIORITY = 5
JOB ID = 127, re-start time = 30145, End time = 30148, PRIORITY = 5
JOB ID = 130, re-start time = 30148, End time = 30168, PRIORITY = 5
JOB ID = 176, re-start time = 30168, Remaining time = 20, PRIORITY = 5
JOB ID = 191, re-start time = 30193, Remaining time = 20, PRIORITY = 5
JOB ID = 239, re-start time = 30218, Remaining time = 9, PRIORITY = 5
JOB ID = 244, re-start time = 30243, Remaining time = 1, PRIORITY = 5
JOB ID = 315, re-start time = 30268, Remaining time = 24, PRIORITY = 5
JOB ID = 324, re-start time = 30293, End time = 30313, PRIORITY = 5
JOB ID = 332, re-start time = 30313, Remaining time = 7, PRIORITY = 5
JOB ID = 349, re-start time = 30338, End time = 30361, PRIORITY = 5
JOB ID = 353, re-start time = 30361, End time = 30383, PRIORITY = 5
JOB ID = 360, re-start time = 30383, End time = 30399, PRIORITY = 5
JOB ID = 401, re-start time = 30399, Remaining time = 19, PRIORITY = 5
JOB ID = 428, re-start time = 30424, Remaining time = 14, PRIORITY = 5
JOB ID = 443, re-start time = 30449, End time = 30470, PRIORITY = 5
JOB ID = 459, re-start time = 30470, End time = 30490, PRIORITY = 5
JOB ID = 486, re-start time = 30490, Remaining time = 6, PRIORITY = 5
JOB ID = 488, re-start time = 30515, End time = 30534, PRIORITY = 5
JOB ID = 489, re-start time = 30534, Remaining time = 19, PRIORITY = 5
JOB ID = 496, re-start time = 30559, End time = 30569, PRIORITY = 5
JOB ID = 545, re-start time = 30569, Remaining time = 20, PRIORITY = 5
JOB ID = 548, re-start time = 30594, Remaining time = 22, PRIORITY = 5
JOB ID = 579, re-start time = 30619, End time = 30625, PRIORITY = 5
JOB ID = 618, re-start time = 30625, End time = 30644, PRIORITY = 5
JOB ID = 666, re-start time = 30644, Remaining time = 17, PRIORITY = 5
JOB ID = 691, re-start time = 30669, End time = 30675, PRIORITY = 5
JOB ID = 695, re-start time = 30675, Remaining time = 4, PRIORITY = 5
JOB ID = 711, re-start time = 30700, Remaining time = 2, PRIORITY = 5
JOB ID = 748, re-start time = 30725, Remaining time = 8, PRIORITY = 5
JOB ID = 774, re-start time = 30750, End time = 30769, PRIORITY = 5
JOB ID = 829, re-start time = 30769, Remaining time = 6, PRIORITY = 5
JOB ID = 848, re-start time = 30794, Remaining time = 14, PRIORITY = 5
JOB ID = 897, re-start time = 30819, End time = 30823, PRIORITY = 5
JOB ID = 911, re-start time = 30823, Remaining time = 11, PRIORITY = 5
JOB ID = 924, re-start time = 30848, Remaining time = 22, PRIORITY = 5
JOB ID = 928, re-start time = 30873, End time = 30880, PRIORITY = 5
JOB ID = 954, re-start time = 30880, End time = 30892, PRIORITY = 5
JOB ID = 14, re-start time = 30892, End time = 30909, PRIORITY = 5
JOB ID = 32, re-start time = 30909, End time = 30918, PRIORITY = 5
JOB ID = 63, re-start time = 30918, End time = 30937, PRIORITY = 5
JOB ID = 67, re-start time = 30937, End time = 30950, PRIORITY = 5
JOB ID = 77, re-start time = 30950, End time = 30962, PRIORITY = 5
JOB ID = 176, re-start time = 30962, End time = 30982, PRIORITY = 5
JOB ID = 191, re-start time = 30982, End time = 31002, PRIORITY = 5
JOB ID = 239, re-start time = 31002, End time = 31011, PRIORITY = 5
JOB ID = 244, re-start time = 31011, End time = 31012, PRIORITY = 5
JOB ID = 315, re-start time = 31012, End time = 31036, PRIORITY = 5
JOB ID = 332, re-start time = 31036, End time = 31043, PRIORITY = 5
JOB ID = 401, re-start time = 31043, End time = 31062, PRIORITY = 5
JOB ID = 428, re-start time = 31062, End time = 31076, PRIORITY = 5
JOB ID = 486, re-start time = 31076, End time = 31082, PRIORITY = 5
JOB ID = 489, re-start time = 31082, End time = 31101, PRIORITY = 5
JOB ID = 545, re-start time = 31101, End time = 31121, PRIORITY = 5
JOB ID = 548, re-start time = 31121, End time = 31143, PRIORITY = 5
JOB ID = 666, re-start time = 31143, End time = 31160, PRIORITY = 5
JOB ID = 695, re-start time = 31160, End time = 31164, PRIORITY = 5
JOB ID = 711, re-start time = 31164, End time = 31166, PRIORITY = 5
JOB ID = 748, re-start time = 31166, End time = 31174, PRIORITY = 5
JOB ID = 829, re-start time = 31174, End time = 31180, PRIORITY = 5
JOB ID = 848, re-start time = 31180, End time = 31194, PRIORITY = 5
JOB ID = 911, re-start time = 31194, End time = 31205, PRIORITY = 5
JOB ID = 924, re-start time = 31205, End time = 31227, PRIORITY = 5
JOB ID = 0, Start time = 31227, Remaining time = 4, PRIORITY = 6
JOB ID = 7, Start time = 31252, Remaining time = 71, PRIORITY = 6
JOB ID = 8, Start time = 31277, Remaining time = 18, PRIORITY = 6
JOB ID = 9, Start time = 31302, Remaining time = 55, PRIORITY = 6
JOB ID = 18, Start time = 31327, Remaining time = 49, PRIORITY = 6
JOB ID = 25, Start time = 31352, Remaining time = 50, PRIORITY = 6
JOB ID = 48, Start time = 31377, End time = 31394, PRIORITY = 6
JOB ID = 55, Start time = 31394, End time = 31411, PRIORITY = 6
JOB ID = 65, Start time = 31411, End time = 31433, PRIORITY = 6
JOB ID = 86, Start time = 31433, Remaining time = 35, PRIORITY = 6
JOB ID = 89, Start time = 31458, End time = 31468, PRIORITY = 6
JOB ID = 107, Start time = 31468, Remaining time = 68, PRIORITY = 6
JOB ID = 114, Start time = 31493, Remaining time = 32, PRIORITY = 6
JOB ID = 128, Start time = 31518, End time = 31540, PRIORITY = 6
JOB ID = 129, Start time = 31540, Remaining time = 28, PRIORITY = 6
JOB ID = 131, Start time = 31565, Remaining time = 26, PRIORITY = 6
JOB ID = 135, Start time = 31590, Remaining time = 39, PRIORITY = 6
JOB ID = 144, Start time = 31615, End time = 31618, PRIORITY = 6
JOB ID = 148, Start time = 31618, End time = 31639, PRIORITY = 6
JOB ID = 153, Start time = 31639, End time = 31664, PRIORITY = 6
JOB ID = 183, Start time = 31664, End time = 31683, PRIORITY = 6
JOB ID = 187, Start time = 31683, Remaining time = 9, PRIORITY = 6
JOB ID = 197, Start time = 31708, End time = 31716, PRIORITY = 6
JOB ID = 208, Start time = 31716, Remaining time = 22, PRIORITY = 6
JOB ID = 210, Start time = 31741, Remaining time = 17, PRIORITY = 6
JOB ID = 217, Start time = 31766, End time = 31775, PRIORITY = 6
JOB ID = 257, Start time = 31775, Remaining time = 18, PRIORITY = 6
JOB ID = 261, Start time = 31800, Remaining time = 53, PRIORITY = 6
JOB ID = 262, Start time = 31825, End time = 31830, PRIORITY = 6
JOB ID = 271, Start time = 31830, Remaining time = 23, PRIORITY = 6
JOB ID = 280, Start time = 31855, End time = 31863, PRIORITY = 6
JOB ID = 316, Start time = 31863, Remaining time = 16, PRIORITY = 6
JOB ID = 359, Start time = 31888, Remaining time = 10, PRIORITY = 6
JOB ID = 369, Start time = 31913, Remaining time = 36, PRIORITY = 6
JOB ID = 372, Start time = 31938, End time = 31949, PRIORITY = 6
JOB ID = 379, Start time = 31949, Remaining time = 8, PRIORITY = 6
JOB ID = 394, Start time = 31974, Remaining time = 35, PRIORITY = 6
JOB ID = 404, Start time = 31999, Remaining time = 37, PRIORITY = 6
JOB ID = 409, Start time = 32024, End time = 32046, PRIORITY = 6
JOB ID = 413, Start time = 32046, End time = 32056, PRIORITY = 6
JOB ID = 447, Start time = 32056, Remaining time = 27, PRIORITY = 6
JOB ID = 451, Start time = 32081, Remaining time = 63, PRIORITY = 6
JOB ID = 454, Start time = 32106, End time = 32123, PRIORITY = 6
JOB ID = 457, Start time = 32123, End time = 32139, PRIORITY = 6
JOB ID = 473, Start time = 32139, Remaining time = 42, PRIORITY = 6
JOB ID = 480, Start time = 32164, End time = 32171, PRIORITY = 6
JOB ID = 484, Start time = 32171, Remaining time = 42, PRIORITY = 6
JOB ID = 506, Start time = 32196, Remaining time = 70, PRIORITY = 6
JOB ID = 511, Start time = 32221, Remaining time = 51, PRIORITY = 6
JOB ID = 518, Start time = 32246, Remaining time = 27, PRIORITY = 6
JOB ID = 525, Start time = 32271, Remaining time = 35, PRIORITY = 6
JOB ID = 532, Start time = 32296, End time = 32312, PRIORITY = 6
JOB ID = 533, Start time = 32312, Remaining time = 41, PRIORITY = 6
JOB ID = 537, Start time = 32337, Remaining time = 6, PRIORITY = 6
JOB ID = 550, Start time = 32362, End time = 32367, PRIORITY = 6
JOB ID = 552, Start time = 32367, End time = 32378, PRIORITY = 6
JOB ID = 564, Start time = 32378, Remaining time = 10, PRIORITY = 6
JOB ID = 567, Start time = 32403, Remaining time = 33, PRIORITY = 6
JOB ID = 575, Start time = 32428, End time = 32448, PRIORITY = 6
JOB ID = 607, Start time = 32448, Remaining time = 63, PRIORITY = 6
JOB ID = 642, Start time = 32473, Remaining time = 49, PRIORITY = 6
JOB ID = 651, Start time = 32498, Remaining time = 28, PRIORITY = 6
JOB ID = 652, Start time = 32523, Remaining time = 34, PRIORITY = 6
JOB ID = 654, Start time = 32548, End time = 32563, PRIORITY = 6
JOB ID = 658, Start time = 32563, Remaining time = 24, PRIORITY = 6
JOB ID = 670, Start time = 32588, End time = 32600, PRIORITY = 6
JOB ID = 675, Start time = 32600, End time = 32610, PRIORITY = 6
JOB ID = 677, Start time = 32610, Remaining time = 36, PRIORITY = 6
JOB ID = 679, Start time = 32635, Remaining time = 28, PRIORITY = 6
JOB ID = 709, Start time = 32660, End time = 32663, PRIORITY = 6
JOB ID = 722, Start time = 32663, Remaining time = 20, PRIORITY = 6
JOB ID = 727, Start time = 32688, End time = 32711, PRIORITY = 6
JOB ID = 742, Start time = 32711, Remaining time = 67, PRIORITY = 6
JOB ID = 747, Start time = 32736, Remaining time = 16, PRIORITY = 6
JOB ID = 750, Start time = 32761, Remaining time = 70, PRIORITY = 6
JOB ID = 753, Start time = 32786, Remaining time = 57, PRIORITY = 6
JOB ID = 761, Start time = 32811, End time = 32817, PRIORITY = 6
JOB ID = 775, Start time = 32817, Remaining time = 26, PRIORITY = 6
JOB ID = 776, Start time = 32842, End time = 32845, PRIORITY = 6
JOB ID = 777, Start time = 32845, Remaining time = 6, PRIORITY = 6
JOB ID = 782, Start time = 32870, Remaining time = 70, PRIORITY = 6
JOB ID = 785, Start time = 32895, Remaining time = 33, PRIORITY = 6
JOB ID = 788, Start time = 32920, End time = 32924, PRIORITY = 6
JOB ID = 791, Start time = 32924, End time = 32948, PRIORITY = 6
JOB ID = 794, Start time = 32948, End time = 32957, PRIORITY = 6
JOB ID = 802, Start time = 32957, Remaining time = 50, PRIORITY = 6
JOB ID = 815, Start time = 32982, Remaining time = 50, PRIORITY = 6
JOB ID = 816, Start time = 33007, Remaining time = 1, PRIORITY = 6
JOB ID = 839, Start time = 33032, End time = 33048, PRIORITY = 6
JOB ID = 858, Start time = 33048, Remaining time = 9, PRIORITY = 6
JOB ID = 859, Start time = 33073, End time = 33077, PRIORITY = 6
JOB ID = 872, Start time = 33077, Remaining time = 13, PRIORITY = 6
JOB ID = 880, Start time = 33102, Remaining time = 44, PRIORITY = 6
JOB ID = 890, Start time = 33127, Remaining time = 61, PRIORITY = 6
JOB ID = 909, Start time = 33152, Remaining time = 22, PRIORITY = 6
JOB ID = 915, Start time = 33177, Remaining time = 61, PRIORITY = 6
JOB ID = 917, Start time = 33202, Remaining time = 52, PRIORITY = 6
JOB ID = 921, Start time = 33227, Remaining time = 25, PRIORITY = 6
JOB ID = 926, Start time = 33252, End time = 33273, PRIORITY = 6
JOB ID = 963, Start time = 33273, Remaining time = 21, PRIORITY = 6
JOB ID = 966, Start time = 33298, End time = 33312, PRIORITY = 6
JOB ID = 981, Start time = 33312, Remaining time = 4, PRIORITY = 6
JOB ID = 997, Start time = 33337, Remaining time = 40, PRIORITY = 6
JOB ID = 0, re-start time = 33362, End time = 33366, PRIORITY = 6
JOB ID = 7, re-start time = 33366, Remaining time = 46, PRIORITY = 6
JOB ID = 8, re-start time = 33391, End time = 33409, PRIORITY = 6
JOB ID = 9, re-start time = 33409, Remaining time = 30, PRIORITY = 6
JOB ID = 18, re-start time = 33434, Remaining time = 24, PRIORITY = 6
JOB ID = 25, re-start time = 33459, Remaining time = 25, PRIORITY = 6
JOB ID = 86, re-start time = 33484, Remaining time = 10, PRIORITY = 6
JOB ID = 107, re-start time = 33509, Remaining time = 43, PRIORITY = 6
JOB ID = 114, re-start time = 33534, Remaining time = 7, PRIORITY = 6
JOB ID = 129, re-start time = 33559, Remaining time = 3, PRIORITY = 6
JOB ID = 131, re-start time = 33584, Remaining time = 1, PRIORITY = 6
JOB ID = 135, re-start time = 33609, Remaining time = 14, PRIORITY = 6
JOB ID = 187, re-start time = 33634, End time = 33643, PRIORITY = 6
JOB ID = 208, re-start time = 33643, End time = 33665, PRIORITY = 6
JOB ID = 210, re-start time = 33665, End time = 33682, PRIORITY = 6
JOB ID = 257, re-start time = 33682, End time = 33700, PRIORITY = 6
JOB ID = 261, re-start time = 33700, Remaining time = 28, PRIORITY = 6
JOB ID = 271, re-start time = 33725, End time = 33748, PRIORITY = 6
JOB ID = 316, re-start time = 33748, End time = 33764, PRIORITY = 6
JOB ID = 359, re-start time = 33764, End time = 33774, PRIORITY = 6
JOB ID = 369, re-start time = 33774, Remaining time = 11, PRIORITY = 6
JOB ID = 379, re-start time = 33799, End time = 33807, PRIORITY = 6
JOB ID = 394, re-start time = 33807, Remaining time = 10, PRIORITY = 6
JOB ID = 404, re-start time = 33832, Remaining time = 12, PRIORITY = 6
JOB ID = 447, re-start time = 33857, Remaining time = 2, PRIORITY = 6
JOB ID = 451, re-start time = 33882, Remaining time = 38, PRIORITY = 6
JOB ID = 473, re-start time = 33907, Remaining time = 17, PRIORITY = 6
JOB ID = 484, re-start time = 33932, Remaining time = 17, PRIORITY = 6
JOB ID = 506, re-start time = 33957, Remaining time = 45, PRIORITY = 6
JOB ID = 511, re-start time = 33982, Remaining time = 26, PRIORITY = 6
JOB ID = 518, re-start time = 34007, Remaining time = 2, PRIORITY = 6
JOB ID = 525, re-start time = 34032, Remaining time = 10, PRIORITY = 6
JOB ID = 533, re-start time = 34057, Remaining time = 16, PRIORITY = 6
JOB ID = 537, re-start time = 34082, End time = 34088, PRIORITY = 6
JOB ID = 564, re-start time = 34088, End time = 34098, PRIORITY = 6
JOB ID = 567, re-start time = 34098, Remaining time = 8, PRIORITY = 6
JOB ID = 607, re-start time = 34123, Remaining time = 38, PRIORITY = 6
JOB ID = 642, re-start time = 34148, Remaining time = 24, PRIORITY = 6
JOB ID = 651, re-start time = 34173, Remaining time = 3, PRIORITY = 6
JOB ID = 652, re-start time = 34198, Remaining time = 9, PRIORITY = 6
JOB ID = 658, re-start time = 34223, End time = 34247, PRIORITY = 6
JOB ID = 677, re-start time = 34247, Remaining time = 11, PRIORITY = 6
JOB ID = 679, re-start time = 34272, Remaining time = 3, PRIORITY = 6
JOB ID = 722, re-start time = 34297, End time = 34317, PRIORITY = 6
JOB ID = 742, re-start time = 34317, Remaining time = 42, PRIORITY = 6
JOB ID = 747, re-start time = 34342, End time = 34358, PRIORITY = 6
JOB ID = 750, re-start time = 34358, Remaining time = 45, PRIORITY = 6
JOB ID = 753, re-start time = 34383, Remaining time = 32, PRIORITY = 6
JOB ID = 775, re-start time = 34408, Remaining time = 1, PRIORITY = 6
JOB ID = 777, re-start time = 34433, End time = 34439, PRIORITY = 6
JOB ID = 782, re-start time = 34439, Remaining time = 45, PRIORITY = 6
JOB ID = 785, re-start time = 34464, Remaining time = 8, PRIORITY = 6
JOB ID = 802, re-start time = 34489, Remaining time = 25, PRIORITY = 6
